,Unnamed: 0,Text,Label,LabelCategory,Category
6190,44433,We can't do 0. Maybe all do 10?,SESU-P,SESU-P,14
6191,44434,is everyone's circuits complete?,SESU-P,SESU-P,14
6192,44435,maybe just calculate resistance from voltage drop over a resistor of known resitance?,SESU-P,SESU-P,14
6193,44436,For current?,SESU-P,SESU-P,14
6194,44437,so it's probably 14 V?,SESU-P,SESU-P,14
6195,44438,have you guys set your resistors?,SESU-P,SESU-P,14
6196,44439,how many volts do you need?,SESU-P,SESU-P,14
6197,44440,pot what's your resistor set to?,SESU-P,SESU-P,14
6198,44441,skillet you have yours set to 32 ohm?,SESU-P,SESU-P,14
6199,44442,what voltage do you need?,SESU-P,SESU-P,14
6200,44443,pan what is your voltage,SESU-P,SESU-P,14
6201,44444,should we all do 10 again,SESU-P,SESU-P,14
6202,44445,do we all have 18.97 for current,SESU-P,SESU-P,14
6203,44446,"Ok, What do we know?",SESU-P,SESU-P,14
6204,44447,list your target voltages please?,SESU-P,SESU-P,14
6205,44448,what are your current voltage readings when resistances are 10 ohm?,SESU-P,SESU-P,14
6206,44449,How do you know what you need?,SESU-P,SESU-P,14
6207,44450,What did we say?,SESU-P,SESU-P,14
6208,44451,And E?,SESU-P,SESU-P,14
6209,44452,how exactly do we do that?,SESU-P,SESU-P,14
6210,44453,you guys having any luck?,SESU-P,SESU-P,14
6211,44454,cat did it change to 3.25 for you?,SESU-P,SESU-P,14
6212,44455,what did you change,SESU-P,SESU-P,14
6213,44456,what did you change,SESU-P,SESU-P,14
6214,44457,what numbers did you use?,SESU-P,SESU-P,14
6215,44458,okay so why doesn't everyone try 140 each?,SESU-P,SESU-P,14
6216,44459,the current is .01585 can we agree,SESU-P,SESU-P,14
6217,44460,what are everybody's resistors at rn?,SESU-P,SESU-P,14
6218,44461,what are you at hampster,SESU-P,SESU-P,14
6219,44462,what is your voltage reading?,SESU-P,SESU-P,14
6220,44463,is the multimeter at the right setting,SESU-P,SESU-P,14
6221,44464,we need to go up riight?,SESU-P,SESU-P,14
6222,44465,i have 3.82 now did someone change something,SESU-P,SESU-P,14
6223,44466,dog is yours still on 820?,SESU-P,SESU-P,14
6224,44467,or what did we end on,SESU-P,SESU-P,14
6225,44468,cat what are you at,SESU-P,SESU-P,14
6226,44469,ok what are our ohms,SESU-P,SESU-P,14
6227,44470,current is 16?,SESU-P,SESU-P,14
6228,44471,what,SESU-P,SESU-P,14
6229,44472,can i try 13.5,SESU-P,SESU-P,14
6230,44473,the current is 16 right?,SESU-P,SESU-P,14
6231,44474,are you measuring 20 mA?,SESU-P,SESU-P,14
6232,44475,what is everyone at now,SESU-P,SESU-P,14
6233,44476,what did you guys get as the current,SESU-P,SESU-P,14
6234,44477,Is the current the battery voltage divided by 120 ohms?,SESU-P,SESU-P,14
6235,44478,okay what resistance is everyone using,SESU-P,SESU-P,14
6236,44479,did you guys already calculate your e value?,SESU-P,SESU-P,14
6237,44480,should our e be 12 volts?,SESU-P,SESU-P,14
6238,44481,What happens if one of you goes down a resistor,SESU-P,SESU-P,14
6239,44482,that one?,SESU-P,SESU-P,14
6240,44483,sorry lmao its .99 again. whats everyone else at,SESU-P,SESU-P,14
6241,44484,so would our R0 values be the same for all of us just like E is?,SESU-P,SESU-P,14
6242,44485,how do we find r0?,SESU-P,SESU-P,14
6243,44486,also how do you figure that our,SESU-P,SESU-P,14
6244,44487,should i stay at 100 ohms resistor,SESU-P,SESU-P,14
6245,44488,what's everyones resistance,SESU-P,SESU-P,14
6246,44489,okay im stuck but does anyone know how to apply the algebra formulas we used last class to finding two unknown variables?,SESU-P,SESU-P,14
6247,44490,what is your resistance and voltage currently,SESU-P,SESU-P,14
6248,44491,E might be 24?,SESU-P,SESU-P,14
6249,44492,hi so are we solving for what resistance we need to get the goal volts,SESU-P,SESU-P,14
6250,44493,is that the V=IxR,SESU-P,SESU-P,14
6251,44494,What does the I stand for again?,SESU-P,SESU-P,14
6252,44495,"Which one is the current, the 6V?",SESU-P,SESU-P,14
6253,44496,and the meter should be on DCV right?,SESU-P,SESU-P,14
6254,44497,so same thing?,SESU-P,SESU-P,14
6255,44498,uh did anyone get E,SESU-P,SESU-P,14
6256,44499,how do we get it?,SESU-P,SESU-P,14
6257,44500,E=IxR?,SESU-P,SESU-P,14
6258,44501,does everyone have to find 1.9V cause if so is that I?,SESU-P,SESU-P,14
6259,44502,if you choose the resistor value given is the reading on the meter E?,SESU-P,SESU-P,14
6260,44503,wait did you guys get your correct voltage value yet?,SESU-P,SESU-P,14
6261,44504,ok so now how do we get E?,SESU-P,SESU-P,14
6262,44505,so can we add all of our voltages plus R0 to get it?,SESU-P,SESU-P,14
6263,44506,what are everyone's voltages?,SESU-P,SESU-P,14
6264,44507,is that 9.34,SESU-P,SESU-P,14
6265,44508,Is that the answer,SESU-P,SESU-P,14
6266,44509,did someone change their resistor value,SESU-P,SESU-P,14
6267,44510,did anyone change anything,SESU-P,SESU-P,14
6268,44511,is that not what we should do?,SESU-P,SESU-P,14
6269,44512,is it one of the formulas?,SESU-P,SESU-P,14
6270,44513,isnt the current always the same throughout the circuit,SESU-P,SESU-P,14
6271,44514,"and what is Ro, 1000 ohm or 6.21V?",SESU-P,SESU-P,14
6272,44515,do we just do V=IR to find I,SESU-P,SESU-P,14
6273,44516,you think 6.21 is right?,SESU-P,SESU-P,14
6274,44517,what are everyone's resistor values? caue maybe we add all the values up and multiply that by I to get it,SESU-P,SESU-P,14
6275,44518,Do we have the voltage?,SESU-P,SESU-P,14
6276,44519,we dont know the voltage do we,SESU-P,SESU-P,14
6277,44520,is that just adding up all of our voltages together?,SESU-P,SESU-P,14
6278,44521,wait wouldnt I be your goal voltage = I x the resistor you used to get the goal value,SESU-P,SESU-P,14
6279,44522,but we didnt get the same exact?,SESU-P,SESU-P,14
6280,44523,okay lets go with 0.0086?,SESU-P,SESU-P,14
6281,44524,to find E we add up all the resistance and multiply it by I right?,SESU-P,SESU-P,14
6282,44525,wait how did you get V = 8.6 for R0,SESU-P,SESU-P,14
6283,44526,right?,SESU-P,SESU-P,14
6284,44527,So how would we get E,SESU-P,SESU-P,14
6285,44528,can we check,SESU-P,SESU-P,14
6286,44529,we cant?,SESU-P,SESU-P,14
6287,44530,what were ur resistors again,SESU-P,SESU-P,14
6288,44531,what was yours,SESU-P,SESU-P,14
6289,44532,does it let you submit another answer,SESU-P,SESU-P,14
6290,44533,why does it say cat left,SESU-P,SESU-P,14
6291,44534,What answer did you just submit,SESU-P,SESU-P,14
6292,44535,its volts right?,SESU-P,SESU-P,14
6293,44536,What seems right,SESU-P,SESU-P,14
6294,44537,did yall get an answer?,SESU-P,SESU-P,14
6295,44538,are we suppposed to have red lead on the left?,SESU-P,SESU-P,14
6296,44539,what does you volts say at the top,SESU-P,SESU-P,14
6297,44540,aye so....i got 696 ohm?,SESU-P,SESU-P,14
6298,44541,what does the volts say  on the multi-meter,SESU-P,SESU-P,14
6299,44542,what does it say now,SESU-P,SESU-P,14
6300,44543,now we move on?,SESU-P,SESU-P,14
6301,44544,the summ of all three has to be 10 what does you top number say,SESU-P,SESU-P,14
6302,44545,what you target again,SESU-P,SESU-P,14
6303,44546,my target is anyone else at your target voltage,SESU-P,SESU-P,14
6304,44547,what is say nioow,SESU-P,SESU-P,14
6305,44548,what the level of your resistor,SESU-P,SESU-P,14
6306,44549,who?,SESU-P,SESU-P,14
6307,44550,what are you lot ready now,SESU-P,SESU-P,14
6308,44551,whats the target,SESU-P,SESU-P,14
6309,44552,ight who's first,SESU-P,SESU-P,14
6310,44553,i am thinking. do we have to get exact value/,SESU-P,SESU-P,14
6311,44554,E is overall voltage. don't we have to add up our valures?,SESU-P,SESU-P,14
6312,44555,don't we have to calculate voltage for Ro?,SESU-P,SESU-P,14
6313,44556,how do you find the current,SESU-P,SESU-P,14
6314,44557,and then add it up?,SESU-P,SESU-P,14
6315,44558,but how do i find my current,SESU-P,SESU-P,14
6316,44559,so what is it,SESU-P,SESU-P,14
6317,44560,you good jo?,SESU-P,SESU-P,14
6318,44561,what do yo uguys get if you guys put those numbers in there?,SESU-P,SESU-P,14
6319,44562,you meant to multiply it by .0072 right?,SESU-P,SESU-P,14
6320,44563,what do you guys have to get?,SESU-P,SESU-P,14
6321,44564,how about utah,SESU-P,SESU-P,14
6322,44565,how did you do it,SESU-P,SESU-P,14
6323,44566,do we still have to meet our goal??,SESU-P,SESU-P,14
6324,44567,with Voltage?,SESU-P,SESU-P,14
6325,44568,what's up,SESU-P,SESU-P,14
6326,44569,which one?,SESU-P,SESU-P,14
6327,44570,yooo what,SESU-P,SESU-P,14
6328,44571,what,SESU-P,SESU-P,14
6329,44572,professor said that?,SESU-P,SESU-P,14
6330,44573,all of them?,SESU-P,SESU-P,14
6331,44574,What reading are you guys getting for what resistor values?,SESU-P,SESU-P,14
6332,44575,"yeah same, but i can't get that value again. I can get a reading around 3.75 but not exactly",SESU-P,SESU-P,14
6333,44576,E is just all of our goal values added up correct?,SESU-P,SESU-P,14
6334,44577,did you put it as volts or ohms?,SESU-P,SESU-P,14
6335,44578,Maybe E is the resistance all added up? But i could have sworn is E is the battery it should be in volts,SESU-P,SESU-P,14
6336,44579,did you guys get a total of 1630 ohms?,SESU-P,SESU-P,14
6337,44580,so whats the answer,SESU-P,SESU-P,14
6338,44581,What if we tried that?,SESU-P,SESU-P,14
6339,44582,for what value?,SESU-P,SESU-P,14
6340,44583,and for E?,SESU-P,SESU-P,14
6341,44584,What did you guys get for IxR0?,SESU-P,SESU-P,14
6342,44585,what is I,SESU-P,SESU-P,14
6343,44586,plies what resistance are you using to find your goal again?,SESU-P,SESU-P,14
6344,44587,But E would be in volts right? So what value would we submit? 18.79V?,SESU-P,SESU-P,14
6345,44588,cant we use the multimeter to determine the current?,SESU-P,SESU-P,14
6346,44589,what did you guys get?,SESU-P,SESU-P,14
6347,44590,what did you get?,SESU-P,SESU-P,14
6348,44591,what is the formula im using,SESU-P,SESU-P,14
6349,44592,"and I'm solving for R, correct?",SESU-P,SESU-P,14
6350,44593,Is R0 relevant,SESU-P,SESU-P,14
6351,44594,"So, E= I X R0 that they gave me and I', solving for I?",SESU-P,SESU-P,14
6352,44595,did you just play with it until it worked?,SESU-P,SESU-P,14
6353,44596,Is this the one when we do the sum of the values?,SESU-P,SESU-P,14
6354,44597,are you at 0.61 now?,SESU-P,SESU-P,14
6355,44598,do you know what numbers we could plug in for a fomrula,SESU-P,SESU-P,14
6356,44599,but do I use 390 for the R value?,SESU-P,SESU-P,14
6357,44600,should we just try to maybe go up or down one,SESU-P,SESU-P,14
6358,44601,What is I,SESU-P,SESU-P,14
6359,44602,Would it be I= V / (R1 + R2 + R3) ?,SESU-P,SESU-P,14
6360,44603,Where did you get that number,SESU-P,SESU-P,14
6361,44604,should we use a fomula with R0 as 390 and then lets say R1 as 82 or 68?,SESU-P,SESU-P,14
6362,44605,"I am at 6.07, what is your resistor at",SESU-P,SESU-P,14
6363,44606,What does everyone have right now,SESU-P,SESU-P,14
6364,44607,Maybe I go down one?,SESU-P,SESU-P,14
6365,44608,now how do we solve for E,SESU-P,SESU-P,14
6366,44609,So like whats e,SESU-P,SESU-P,14
6367,44610,What resistors are you guys using???,SESU-P,SESU-P,14
6368,44611,what is your resistor,SESU-P,SESU-P,14
6369,44612,is this the sum of resistors formula?,SESU-P,SESU-P,14
6370,44613,can you send the formula again,SESU-P,SESU-P,14
6371,44614,what is it,SESU-P,SESU-P,14
6372,44615,what did you plug in/what formula,SESU-P,SESU-P,14
6373,44616,what is I?,SESU-P,SESU-P,14
6374,44617,the resistor value that we figured out?,SESU-P,SESU-P,14
6375,44618,what did you guys get for your current value,SESU-P,SESU-P,14
6376,44619,do we jsut sit here,SESU-P,SESU-P,14
6377,44620,what do you men,SESU-P,SESU-P,14
6378,44621,so all three of our resistors has to make the goal voltage of 4?,SESU-P,SESU-P,14
6379,44622,does the voltage need to be exactly 4?,SESU-P,SESU-P,14
6380,44623,does R0 represent what your resistor needs to be?,SESU-P,SESU-P,14
6381,44624,i think?,SESU-P,SESU-P,14
6382,44625,whats yalls R0?,SESU-P,SESU-P,14
6383,44626,do we all need to set it to that?,SESU-P,SESU-P,14
6384,44627,so what pulls up when yall put 470?,SESU-P,SESU-P,14
6385,44628,i think?,SESU-P,SESU-P,14
6386,44629,what about now/,SESU-P,SESU-P,14
6387,44630,E=8.13 V?,SESU-P,SESU-P,14
6388,44631,how you get that eagle,SESU-P,SESU-P,14
6389,44632,"I added all them together to get the total, or no?",SESU-P,SESU-P,14
6390,44633,do we add r0?,SESU-P,SESU-P,14
6391,44634,whats it at now,SESU-P,SESU-P,14
6392,44635,using the first persons goal voltage?,SESU-P,SESU-P,14
6393,44636,whats everyones resistance set at rn?,SESU-P,SESU-P,14
6394,44637,whats ya;;s r0?,SESU-P,SESU-P,14
6395,44638,total resistance = 1760?,SESU-P,SESU-P,14
6396,44639,i got 1430?,SESU-P,SESU-P,14
6397,44640,so we take 8.13V i got earlier and divide by 1760?,SESU-P,SESU-P,14
6398,44641,we have to find total E right?,SESU-P,SESU-P,14
6399,44642,E is our initial voltage output?,SESU-P,SESU-P,14
6400,44643,or no?,SESU-P,SESU-P,14
6401,44644,What setting should our voltmeter be on?,SESU-P,SESU-P,14
6402,44645,we would divide our E by R0 to find the current we need right?,SESU-P,SESU-P,14
6403,44646,How exactly do we calculate what our resistance should be?,SESU-P,SESU-P,14
6404,44647,do we have to use the 270 resistance?,SESU-P,SESU-P,14
6405,44648,What do we do now?,SESU-P,SESU-P,14
6406,44649,Ok. What does R1 read?,SESU-P,SESU-P,14
6407,44650,okay so R1 has to make sure theirs works first and then R2 and then R3?,SESU-P,SESU-P,14
6408,44651,so keep adjusting it?,SESU-P,SESU-P,14
6409,44652,shouldnt R1 do theirs first since its the first resistor?,SESU-P,SESU-P,14
6410,44653,So R1 goes first and sets it right?,SESU-P,SESU-P,14
6411,44654,"Peach, which one are you",SESU-P,SESU-P,14
6412,44655,What is R1 at,SESU-P,SESU-P,14
6413,44656,R2 what are you at,SESU-P,SESU-P,14
6414,44657,What's your goal Peach,SESU-P,SESU-P,14
6415,44658,Peach/R2 to 390?,SESU-P,SESU-P,14
6416,44659,Should I try to change it?,SESU-P,SESU-P,14
6417,44660,What's your reading Plum?,SESU-P,SESU-P,14
6418,44661,change it or leave it?,SESU-P,SESU-P,14
6419,44662,Who's adjusting?,SESU-P,SESU-P,14
6420,44663,How do we go about finding E?,SESU-P,SESU-P,14
6421,44664,ok what should I change it to?,SESU-P,SESU-P,14
6422,44665,What do read,SESU-P,SESU-P,14
6423,44666,what do increase it to?,SESU-P,SESU-P,14
6424,44667,"Peach, what does yours say",SESU-P,SESU-P,14
6425,44668,Plum has to meet his right?,SESU-P,SESU-P,14
6426,44669,Doesnt our resistance have to all add up to 220? Or is it different in this scenario,SESU-P,SESU-P,14
6427,44670,right?,SESU-P,SESU-P,14
6428,44671,"Plum, what are you at?",SESU-P,SESU-P,14
6429,44672,"Ok. Peach, where are you at?",SESU-P,SESU-P,14
6430,44673,so is the circuit totaled/,SESU-P,SESU-P,14
6431,44674,why you take circuit 3 baked,SESU-P,SESU-P,14
6432,44675,how do we find the voltage on the very first resistor? Or is there another way?,SESU-P,SESU-P,14
6433,44676,baked what is your resistance,SESU-P,SESU-P,14
6434,44677,can we control the current,SESU-P,SESU-P,14
6435,44678,whats everyone set at,SESU-P,SESU-P,14
6436,44679,who needs calculators,SESU-P,SESU-P,14
6437,44680,what you get,SESU-P,SESU-P,14
6438,44681,10?,SESU-P,SESU-P,14
6439,44682,whats 780* .01667,SESU-P,SESU-P,14
6440,44683,so what do you guys get will your calculators,SESU-P,SESU-P,14
6441,44684,which resistor band have we been changing,SESU-P,SESU-P,14
6442,44685,you think the gold at the end changes it as well?,SESU-P,SESU-P,14
6443,44686,what are your guys ohms,SESU-P,SESU-P,14
6444,44687,wait is our total ohms going to equal 1000?,SESU-P,SESU-P,14
6445,44688,so we are trying to find total volts as well?,SESU-P,SESU-P,14
6446,44689,do we have to enter volts under this chat?,SESU-P,SESU-P,14
6447,44690,need me to go down?,SESU-P,SESU-P,14
6448,44691,tiger whats your 411,SESU-P,SESU-P,14
6449,44692,whats the goal,SESU-P,SESU-P,14
6450,44693,and your ohms,SESU-P,SESU-P,14
6451,44694,now what lmao,SESU-P,SESU-P,14
6452,44695,is it sum of the ohms or the total of the goal volts,SESU-P,SESU-P,14
6453,44696,or does that not matter,SESU-P,SESU-P,14
6454,44697,alright whats the total volts for your resistors,SESU-P,SESU-P,14
6455,44698,DIVIDE YOUR VOLT VALUE BY YOUR RESISTANCE FOR AMPS?,SESU-P,SESU-P,14
6456,44699,.00947?,SESU-P,SESU-P,14
6457,44700,SEAGULL WHAT IS YOUR GOAL?,SESU-P,SESU-P,14
6458,44701,stephen what is your goal,SESU-P,SESU-P,14
6459,44702,how do i increas the resistance,SESU-P,SESU-P,14
6460,44703,seagull what u got,SESU-P,SESU-P,14
6461,44704,WHOS GOIN FIRST,SESU-P,SESU-P,14
6462,44705,who goes first,SESU-P,SESU-P,14
6463,44706,what is everyone at?,SESU-P,SESU-P,14
6464,44707,RIGHT?,SESU-P,SESU-P,14
6465,44708,eagle what is your r,SESU-P,SESU-P,14
6466,44709,RESISTANCE?,SESU-P,SESU-P,14
6467,44710,dont we have to add all 3,SESU-P,SESU-P,14
6468,44711,SEAGULL WHAT IS UR R?,SESU-P,SESU-P,14
6469,44712,how to calc the R,SESU-P,SESU-P,14
6470,44713,3.24?,SESU-P,SESU-P,14
6471,44714,how many ohms is your resister value,SESU-P,SESU-P,14
6472,44715,HOW THE HELL WE SUPPOSED TO FIND R 0,SESU-P,SESU-P,14
6473,44716,chris do we need to calculate total R value,SESU-P,SESU-P,14
6474,44717,so what we setting at,SESU-P,SESU-P,14
6475,44718,right?,SESU-P,SESU-P,14
6476,44719,can we figure out the power and then figure out the voltage because we have the current?,SESU-P,SESU-P,14
6477,44720,what are your goal voltages?,SESU-P,SESU-P,14
6478,44721,is that an option for r?,SESU-P,SESU-P,14
6479,44722,right?,SESU-P,SESU-P,14
6480,44723,"ryan and dusty, the voltage he wants from both of you is 4.5 right?",SESU-P,SESU-P,14
6481,44724,how many volts does it want each of you at,SESU-P,SESU-P,14
6482,44725,whats your current?,SESU-P,SESU-P,14
6483,44726,13.74? that sound right?,SESU-P,SESU-P,14
6484,44727,for current ?,SESU-P,SESU-P,14
6485,44728,what does your guys voltage have to be,SESU-P,SESU-P,14
6486,44729,pie what does it say your voltage should be?,SESU-P,SESU-P,14
6487,44730,whats your goal?,SESU-P,SESU-P,14
6488,44731,is that what everyone has ?,SESU-P,SESU-P,14
6489,44732,so now we do 18 divided by 3280 to find current right?,SESU-P,SESU-P,14
6490,44733,wait how did you get 3280?,SESU-P,SESU-P,14
6491,44734,5.5 MILI AMPS?,SESU-P,SESU-P,14
6492,44735,it would be 820 times 4 right?,SESU-P,SESU-P,14
6493,44736,i got 54.8 mili amps?,SESU-P,SESU-P,14
6494,44737,then we multiple our current by our voltage?,SESU-P,SESU-P,14
6495,44738,so set to 330 ohms?,SESU-P,SESU-P,14
6496,44739,by changing the resisitor?,SESU-P,SESU-P,14
6497,44740,all of our resistances should be the same right?,SESU-P,SESU-P,14
6498,44741,is everyone at 820 ohms?,SESU-P,SESU-P,14
6499,44742,22 mili amps for current?,SESU-P,SESU-P,14
6500,44743,whats your resistance?,SESU-P,SESU-P,14
6501,44744,whats your resistance?,SESU-P,SESU-P,14
6502,44745,1.2?,SESU-P,SESU-P,14
6503,44746,ok whose resistor 2,SESU-P,SESU-P,14
6504,44747,to what ?,SESU-P,SESU-P,14
6505,44748,what about now,SESU-P,SESU-P,14
6506,44749,ok so give me both your voltages,SESU-P,SESU-P,14
6507,44750,so we're all 4.5 volts right?,SESU-P,SESU-P,14
6508,44751,5.48?,SESU-P,SESU-P,14
6509,44752,you added our currents right,SESU-P,SESU-P,14
6510,44753,so r0 volts should be 4.5 right?,SESU-P,SESU-P,14
6511,44754,so with 1k resistor what voltage is everyone reading,SESU-P,SESU-P,14
6512,44755,start off with 1kR ?,SESU-P,SESU-P,14
6513,44756,alright so whats your voltage goalrs,SESU-P,SESU-P,14
6514,44757,amps should be 8.57 mili?,SESU-P,SESU-P,14
6515,44758,what are we thinking here?,SESU-P,SESU-P,14
6516,44759,anyone else?,SESU-P,SESU-P,14
6517,44760,e would be 8 right?,SESU-P,SESU-P,14
6518,44761,4.6 amps for current ?,SESU-P,SESU-P,14
6519,44762,are you still 150 R,SESU-P,SESU-P,14
6520,44763,ok what is your resistor at,SESU-P,SESU-P,14
6521,44764,what you got spaniel,SESU-P,SESU-P,14
6522,44765,whats everyone at it was just at 3.79,SESU-P,SESU-P,14
6523,44766,its v divided by R right?,SESU-P,SESU-P,14
6524,44767,what volts does everyone need,SESU-P,SESU-P,14
6525,44768,right?,SESU-P,SESU-P,14
6526,44769,set to 470?,SESU-P,SESU-P,14
6527,44770,what are your resistance values,SESU-P,SESU-P,14
6528,44771,"ok im at 470, want me to go down?",SESU-P,SESU-P,14
6529,44772,"my voltage is 4.58 now, what are yours",SESU-P,SESU-P,14
6530,44773,you guys are close?,SESU-P,SESU-P,14
6531,44774,plum what do you need to be at,SESU-P,SESU-P,14
6532,44775,"real quick, can you guys send me all of your resistance values, voltage and goals",SESU-P,SESU-P,14
6533,44776,ok did you get a measurement,SESU-P,SESU-P,14
6534,44777,mA?,SESU-P,SESU-P,14
6535,44778,goals and r settings?,SESU-P,SESU-P,14
6536,44779,and readings,SESU-P,SESU-P,14
6537,44780,what are your guys readings,SESU-P,SESU-P,14
6538,44781,can i adjust,SESU-P,SESU-P,14
6539,44782,are u guys lower or higher,SESU-P,SESU-P,14
6540,44783,how far,SESU-P,SESU-P,14
6541,44784,how far,SESU-P,SESU-P,14
6542,44785,what did that do to yours,SESU-P,SESU-P,14
6543,44786,u guys are right next to eachother right?,SESU-P,SESU-P,14
6544,44787,want me to go back down one?,SESU-P,SESU-P,14
6545,44788,do you need to go up or down,SESU-P,SESU-P,14
6546,44789,what are you now,SESU-P,SESU-P,14
6547,44790,Where is the question? lol,SESU-P,SESU-P,14
6548,44791,what does E mean,SESU-P,SESU-P,14
6549,44792,Energy? Its just the input voltage idk,SESU-P,SESU-P,14
6550,44793,LMAO why would you do that,SESU-P,SESU-P,14
6551,44794,how about I move down 1 resistor and you can run back thru,SESU-P,SESU-P,14
6552,44795,Two 470s and a 680?,SESU-P,SESU-P,14
6553,44796,oh what,SESU-P,SESU-P,14
6554,44797,"my volt is 2.26, eagle has 1.54 and what is your V seagull",SESU-P,SESU-P,14
6555,44798,Does one have to increase while the other decreases?,SESU-P,SESU-P,14
6556,44799,are you guys where you need to be voltage wise?,SESU-P,SESU-P,14
6557,44800,how am i supposed to find current now,SESU-P,SESU-P,14
6558,44801,any ideas how to find current,SESU-P,SESU-P,14
6559,44802,whos at circut 1,SESU-P,SESU-P,14
6560,44803,what,SESU-P,SESU-P,14
6561,44804,anyone else?,SESU-P,SESU-P,14
6562,44805,"i have my voltage now, how about you guys? im at 270 ohms",SESU-P,SESU-P,14
6563,44806,did you double-click?,SESU-P,SESU-P,14
6564,44807,What are your resistors at,SESU-P,SESU-P,14
6565,44808,how about you?,SESU-P,SESU-P,14
6566,44809,do you also need 2.72 volts this time?,SESU-P,SESU-P,14
6567,44810,are you able to change the resistor now?,SESU-P,SESU-P,14
6568,44811,What is yours now,SESU-P,SESU-P,14
6569,44812,"so if all of our resistors are 820 and the current is 6.1 i guess the voltage (E) is 21,320 V ? that doesn't sound right though",SESU-P,SESU-P,14
6570,44813,how's that?,SESU-P,SESU-P,14
6571,44814,Haha how are we at 0,SESU-P,SESU-P,14
6572,44815,how about you collie?,SESU-P,SESU-P,14
6573,44816,what are you at?,SESU-P,SESU-P,14
6574,44817,Anyone get the r value,SESU-P,SESU-P,14
6575,44818,Whatƒ??s your resistors at,SESU-P,SESU-P,14
6576,44819,wot,SESU-P,SESU-P,14
6577,44820,Should I change mine back away from 1k,SESU-P,SESU-P,14
6578,44821,are we suppose to make a total of 3.75 v between the threee of us?,SESU-P,SESU-P,14
6579,44822,which one should i use?,SESU-P,SESU-P,14
6580,44823,hold on whats it read for yall,SESU-P,SESU-P,14
6581,44824,Whats is your guys goal voltage?,SESU-P,SESU-P,14
6582,44825,whats your resitsance?,SESU-P,SESU-P,14
6583,44826,What's that,SESU-P,SESU-P,14
6584,44827,How'd you guys calculate the current,SESU-P,SESU-P,14
6585,44828,whats everyones goal voltahge,SESU-P,SESU-P,14
6586,44829,the total whats everyones current,SESU-P,SESU-P,14
6587,44830,let me know what it is mine says .2,SESU-P,SESU-P,14
6588,44831,i got 13.2?,SESU-P,SESU-P,14
6589,44832,u mean 200 u right?,SESU-P,SESU-P,14
6590,44833,Should I go up one?,SESU-P,SESU-P,14
6591,44834,whats it read,SESU-P,SESU-P,14
6592,44835,isnt current suppose to be the same thru out,SESU-P,SESU-P,14
6593,44836,then why are ours differnt,SESU-P,SESU-P,14
6594,44837,What's everyone's target V's again,SESU-P,SESU-P,14
6595,44838,What's your target,SESU-P,SESU-P,14
6596,44839,Dog what's your target v lol,SESU-P,SESU-P,14
6597,44840,Can I go up from 390 then,SESU-P,SESU-P,14
6598,44841,mine ?,SESU-P,SESU-P,14
6599,44842,hamster changed it?,SESU-P,SESU-P,14
6600,44843,so we all need to make 3.5 volts or we have separate objectives or what?,SESU-P,SESU-P,14
6601,44844,we need an R1 +R2 +R3 to equal what will give 3.5 right,SESU-P,SESU-P,14
6602,44845,"so we probably all have the same resistance to get 3.5 each, right?",SESU-P,SESU-P,14
6603,44846,or is it 3.5 total from our 3 combined,SESU-P,SESU-P,14
6604,44847,"ooook, so that's 12V total, the other two are getting lost from the 180?",SESU-P,SESU-P,14
6605,44848,so i think if we all put 180 we'll get 3.5 each right?,SESU-P,SESU-P,14
6606,44849,what now?,SESU-P,SESU-P,14
6607,44850,do we just hit nextr?,SESU-P,SESU-P,14
6608,44851,so hit next?,SESU-P,SESU-P,14
6609,44852,11.6?,SESU-P,SESU-P,14
6610,44853,so i guess we all individually v=ir and see if we work out when we all plug our results in?,SESU-P,SESU-P,14
6611,44854,how's it going wrench?,SESU-P,SESU-P,14
6612,44855,what was your voltage goal?,SESU-P,SESU-P,14
6613,44856,1.71?,SESU-P,SESU-P,14
6614,44857,something wrong when you plug it in?,SESU-P,SESU-P,14
6615,44858,So we should try to solve it for Voltage?,SESU-P,SESU-P,14
6616,44859,"tro find E, do we need to figure out I?",SESU-P,SESU-P,14
6617,44860,"wrench, what's your amps?",SESU-P,SESU-P,14
6618,44861,now I have 2.6 micro amps?,SESU-P,SESU-P,14
6619,44862,"idk why we have different currents, but perhaps we try individually and see what happens?",SESU-P,SESU-P,14
6620,44863,is anyone putting in components,SESU-P,SESU-P,14
6621,44864,okay so maybe we set up a particular resistance like we all take 1k resuistors,SESU-P,SESU-P,14
6622,44865,did you have an idea in mind pliers?,SESU-P,SESU-P,14
6623,44866,so our goal v/0.006 ma?,SESU-P,SESU-P,14
6624,44867,use our total V used maybe?,SESU-P,SESU-P,14
6625,44868,So V1 + V2 + V3 = V0?,SESU-P,SESU-P,14
6626,44869,any ideas?,SESU-P,SESU-P,14
6627,44870,shall we all try what we get with ohm's law and see if it works?,SESU-P,SESU-P,14
6628,44871,how's it coming wrench?,SESU-P,SESU-P,14
6629,44872,maybe we can brute force this my moving one resistor level at a time?,SESU-P,SESU-P,14
6630,44873,what about using the amps that would eat up 5.42 V,SESU-P,SESU-P,14
6631,44874,wait is that 10v - what we have?,SESU-P,SESU-P,14
6632,44875,"The voltage drop, you mean?",SESU-P,SESU-P,14
6633,44876,so why isn't it working,SESU-P,SESU-P,14
